x,y
46.56922442211345,43.90132241070162
46.799749882612765,47.682726569467796
49.70505782865616,46.77294593140898
35.73995379842663,32.64044413907327
11.392664643376904,5.662791526610664
11.108725125875935,4.67925654425208
12.443040855124949,14.582440699774406
49.265418438681216,47.722788115703494
45.27379639260609,52.52353743359582
49.92786571962284,46.68929866167572
4.157913508835392,-2.9604257531130544
39.10218529048276,44.72535719544777
27.518886630419896,28.736954482904906
33.329102483375515,38.29794373808536
25.080670455562448,29.513669819152863
42.61438841385915,35.89703800384768
42.087686140714325,38.91375384496737
30.401896226460394,29.47624613556568
24.895385771404126,28.499781393830915
9.401374364512444,7.044299370367854
41.87819606431556,41.390315323480124
29.738528068235308,27.345755453520354
4.830078205589655,1.861574191171274
36.04615278045104,30.482364582266715
0.033101357739073745,-2.434168806969976
21.56778003971704,25.63002288605281
19.631048655754206,20.70458789511945
49.53175888559525,47.92245687233017
35.07454791611207,37.74362893414395
46.28439617661757,49.58271947453602
23.399938383036208,12.12086296488536
39.18767645437501,46.9467090917634
44.93751068003532,49.46481749890405
0.5767906982303617,0.748551268238705
10.648699278039103,6.088351060671595
26.620563552827882,33.833925484861204
48.24675891522171,45.50225355118862
7.765600672744349,10.331718671330233
30.069183179472343,24.171698820928558
21.746675416061358,31.1778019838528
11.903657524158556,8.28740696777181
7.320777919897115,17.893629376452783
9.604221868806306,11.335267270401438
37.91626009958163,37.706316624703106
35.88209918339571,32.54000813315888
2.4996384946152697,6.077889473246813
11.04578814442052,6.950089705321333
3.12241357674628,4.359705352426589
38.45563086727585,42.806935357025075
26.66020856876218,33.029622199055275
47.844653828382995,49.43981911386424
40.35336076357367,49.61617169946436
7.984186717587965,5.523454967487434
32.26681390805975,42.47435063426504
28.397485746039063,28.47400937628595
30.455591749402878,26.429854710159276
6.357384874999328,4.826427271014371
39.859660766549396,37.379066759977086
19.305259166630726,25.079339809614105
3.9738727920464956,5.5506275695723435
8.318785814152246,17.83275034288998
19.334756403948134,21.72586681523149
44.10389342597034,47.780680683013806
18.978619846521532,23.82739704762111
33.30655826681775,36.69291426144927
37.88443963860685,40.19974741530057
25.450713692573796,29.218015566661684
0.7696477845812899,3.5640394885308835
20.875424863826037,26.4135996367109
15.924012269848859,16.25708056028615
4.31083550064873,0.45119280712935483
40.10525458020209,44.07690709101291
17.116584243273014,8.084305554540155
39.96374889999953,48.76908317144635
3.7337621126450946,-3.2487369920280953
36.48605507373735,39.00789017451545
48.14043533679811,47.7236799138223
40.000163213121844,47.1846370052472
11.862031584230582,6.663397870021766
32.257984018060085,36.100493498245896
12.929566960094906,13.521850813125731
45.11107024197922,55.1379379213345
14.595236996125893,21.57730322025337
5.733137963872065,4.471298019776581
1.5010057162197499,12.414362469947466
47.29550303956825,49.578707435691875
1.7637034082208125,6.843749164762024
15.692104416768766,13.546067272424038
26.771690521735252,29.223984857188793
27.592010913314724,33.9790430132583
36.532041393928985,31.992414901956362
37.23839376199298,42.93868445841355
5.428437837864103,0.4897207321716164
46.17541902435372,53.31149141716204
33.90448167250033,37.93597924973717
24.02488123862765,19.53106976894111
4.080766642255352,-3.2142803477812207
11.008128032935694,-0.9428274923140263
19.13733590604963,21.00524027675994
38.071148691142554,37.92530094484948
24.953596671426993,24.24563688117999
35.342283501368996,31.39257678725342
26.3947067962567,28.301900365492514
37.60876945990009,40.35382003590479
19.96734305026773,32.85074264199582
26.03423351483474,30.61451167937139
2.0515441023254977,7.45702456075534
41.19467667304927,37.46359401448093
28.16743383641703,23.41376136902277
27.289449546585747,30.08155025472611
37.28450153007693,39.03857716902689
26.21240840038904,33.0557716306208
17.904778011662437,13.276871791711914
36.795686954630966,34.89366847920763
34.852346439412706,35.42540724922419
34.1446680209894,41.547733226021165
48.09717765218476,49.35651996846372
4.873866479567401,-1.2224572152715674
23.301604590836035,21.728094955731464
45.74739123322434,51.078132192466775
38.220008241535794,40.98333412341917
14.93605281301002,16.515943123200838
30.58183604033105,28.735058846251732
34.6675024371049,36.10918697683524
36.90411125939884,38.93269338299526
0.7636321752872322,2.8567681994475365
44.19639066334335,52.71442252418631
7.273724675003579,11.681242009450235
25.998561137494118,31.205397608279686
31.34856071862063,30.848860515959217
8.727698393303113,16.217968235692943
33.95532144391621,37.9666020995176
3.6802762673996403,5.742886814628001
47.57632922404383,47.9615351366815
14.952873872513827,19.53154533543612
23.054656688224856,25.036662575753894
44.80441955741918,47.910201199787345
21.47014956813565,19.56119505706027
21.429795356895916,25.660885169213255
41.18264545454148,44.2147786871417
12.274509436902548,13.712957864639382
30.95249407978044,31.120577350687526
24.525419533728392,28.180041706584976
11.715864683620852,10.054679098637168
16.538151143583868,13.26127139471979
22.60431244464691,21.080549216797777
33.97491522421303,40.92124075659146
46.54137903735551,52.99681685571816
41.17275744084136,42.549193421230264
6.0387628389232955,7.336610006432896
19.078477033468328,19.79606675760513
20.259872417592,23.120101450394678
10.384217067942359,10.658826438442123
31.62177316976364,34.14213630323825
17.30115575626654,10.902484478648843
43.07726082380384,37.28500886124199
47.577731336482884,50.409465879309934
7.506702205574889,11.067213400025986
9.533312500156955,11.098087832560783
37.30913076941943,37.48470750359838
22.753002557552083,22.259056641435244
29.441651892322817,22.89368108115372
23.71537581458482,13.02638287993517
25.155809595785588,25.723826038036062
8.645674007761356,10.96155792259046
25.30823374736626,28.247473115442464
26.762606900376092,35.17214170041839
37.699788998946225,39.143510978991934
34.12330458636993,35.846197689889756
1.773951084226555,4.0777453191513535
5.0073050632460925,-5.744307886429669
45.723164966047406,49.78115176425423
4.562221146865303,2.2646892750486893
15.337694449713851,20.34258848372211
44.769690353516836,50.77370120799919
3.2547477449239306,4.103288539202854
4.059005852053294,-2.6493489180237737
37.6787996396872,38.2474667054539
7.981686203116622,15.553066125763973
17.630471024368294,14.657925014366345
43.69014864308951,44.82705205762267
24.76449628795195,22.47267105319253
39.896890684100875,52.913600301351586
15.499703065277487,19.05476091341722
43.87544841857961,47.620372607925276
45.37111687328452,48.421595918563376
32.825795226339416,37.03674091233316
48.79738095754187,41.67765711800508
11.592894296987987,6.957254544138321
7.598619127756234,9.885611559342623
49.19671229460046,51.15253831899449
25.67336021040905,27.720482776874203
13.377120035000068,14.798774850781804
18.943867548009152,18.337066046804676
43.638523573798835,42.779083456131914
6.097075482205855,9.572725545682978
16.761726501126034,15.186859919625
45.59435211158807,49.994188745251414
7.07095410312747,8.206500754007248
33.333685485610566,38.726311955807745
